N,P,K,temperature,humidity,ph,rainfall,label
0.21428571428571427,0.5,0.1,0.6171363952825635,0.32761263371308,0.45741596393765893,0.4634791207886573,18
0.9357142857142857,0.33571428571428574,0.055,0.4255851756584932,0.8190862792049328,0.463632824142175,0.24509257288095515,6
0.1357142857142857,0.014285714285714284,0.019999999999999997,0.528833754417475,0.9035314715987288,0.5388722870911493,0.2903644599710474,16
0.8571428571428571,0.10714285714285714,0.2,0.483218750170181,0.8683509738873145,0.40579145329386335,0.12173688105171242,21
0.6357142857142857,0.04285714285714286,0.21000000000000002,0.601479902177642,0.9378307321482902,0.439023650913243,0.026980337521442854,15
0.7857142857142857,0.24285714285714288,0.065,0.4511437717522986,0.7131635556985292,0.6627190015997437,0.156436990036998,6
0.19285714285714284,0.38571428571428573,0.08499999999999999,0.3726275308338368,0.10422096467956699,0.3560319911473846,0.39432335024466375,9
0.2571428571428571,0.42857142857142855,0.375,0.27149426927263287,0.02807111991836564,0.39598833844641623,0.19595407446840712,3
0.39285714285714285,0.5214285714285715,0.07999999999999999,0.7049882601963253,0.5677802598258472,0.4817998267853527,0.15533584462645694,2
0.014285714285714285,0.47857142857142854,0.065,0.5093369658243904,0.5449335098098987,0.673676402352507,0.10974509051199029,10
0.47857142857142854,0.2714285714285714,0.165,0.4703195910966457,0.6604858671834601,0.5901015087414956,0.6308572136997984,8
0.06428571428571428,0.07857142857142857,0.155,0.4291045475222599,0.9177677934508481,0.3714547990284185,0.3113503901444199,19
0.6642857142857143,0.12142857142857143,0.215,0.5824897698846122,0.9013055284773337,0.5088745643398809,0.005551374626963368,15
0.11428571428571428,0.09285714285714285,0.10500000000000001,0.5627230421510228,0.9046925371685002,0.3209183527363515,0.44996902277600814,4
0.6071428571428571,0.6,0.23,0.5849606958230595,0.8217217703948408,0.4126395745203343,0.31700251343894115,1
0.6071428571428571,0.028571428571428567,0.24000000000000002,0.5561153635116491,0.9169991185107047,0.4576603034884501,0.0302894697969045,15
0.6571428571428571,0.5,0.2,0.5792398258243946,0.7429668465624418,0.3374085319680007,0.2518868306070552,1
0.5285714285714286,0.2714285714285714,0.09,0.4914504214945289,0.5555748695005489,0.43862121439550683,0.28475834086459517,11
0.08571428571428572,0.44285714285714284,0.09,0.4821628405043703,0.5702557264602346,0.47902113228374743,0.09035520807665935,10
0.2714285714285714,0.9714285714285714,0.965,0.12144748153228568,0.7701642895874603,0.3502549174388584,0.18115134862360882,7
0.8071428571428572,0.07142857142857142,0.12,0.5242637607203444,0.5749710643405448,0.5092232344805412,0.6106541351330784,5
0.3,0.44285714285714284,0.36,0.29178257533529484,0.01940311584940202,0.5613472791756098,0.20969460212002333,3
0.15714285714285714,0.35,0.07500000000000001,0.5663106513863359,0.8093090448569455,0.49531962937982943,0.07423836335830043,14
0.15714285714285714,0.44285714285714284,0.08499999999999999,0.5797591450312154,0.5859200599182652,0.617568481484412,0.12429673787594532,10
0.3142857142857143,0.37857142857142856,0.065,0.5512443593498958,0.592621266167506,0.51469431309632,0.18740131593895193,2
0.7142857142857143,0.4928571428571429,0.23500000000000001,0.4765915916588018,0.7848279067361269,0.3627345514500834,0.2736087830735171,1
0.5785714285714285,0.36428571428571427,0.155,0.41809063558043125,0.6805834104612349,0.5587317289647296,0.5550955096569742,8
0.014285714285714285,0.25,0.11000000000000001,0.6000612548961178,0.3882407758672036,0.380986836385502,0.25066797452967154,12
0.19285714285714284,0.38571428571428573,0.07500000000000001,0.5504677045116089,0.44728559317262506,0.13886461866115263,0.05626172840719297,13
0.02857142857142857,0.29285714285714287,0.049999999999999996,0.6366482169525904,0.561561470882069,0.0,0.1560456356570808,13
0.6642857142857143,0.12142857142857143,0.23500000000000001,0.5096649804470192,0.7823293762541296,0.5330959570448834,0.07733781681362743,21
0.17857142857142858,0.40714285714285714,0.07999999999999999,0.5138811556567167,0.6284867535141602,0.5497850270529212,0.16819171273036287,2
0.2857142857142857,0.12142857142857143,0.0049999999999999975,0.45080366811398787,0.9058215383932227,0.4639676216070554,0.3437050719145941,16
0.7928571428571428,0.007142857142857145,0.24000000000000002,0.5069578727894032,0.8671026519589315,0.43679826834793434,0.09239324532987923,21
0.22857142857142856,0.9428571428571428,0.995,0.40271060819236604,0.9200397933294209,0.3606963162667859,0.34999864859505153,0
0.09999999999999999,0.9642857142857143,0.96,0.4168336232879535,0.894044128009917,0.3991240664121214,0.33313476429808375,0
0.8428571428571429,0.2,0.125,0.43920235196187485,0.6178125159077903,0.44443314676706114,0.5498302258986564,5
0.16428571428571428,0.4642857142857143,0.049999999999999996,0.7396064372393577,0.5698341836788641,0.6063243936429239,0.1439894889233458,2
0.6357142857142857,0.12142857142857143,0.23500000000000001,0.4611540991217802,0.8381253762579859,0.42183603669297143,0.11785132347479736,21
0.8571428571428571,0.39285714285714285,0.049999999999999996,0.3871768936328748,0.8119141281284221,0.5884021465473053,0.16174493715072596,6
0.5214285714285715,0.2857142857142857,0.07999999999999999,0.45278994848406573,0.6920589977933175,0.48707403971256236,0.2740183771301615,11
0.14285714285714285,0.47857142857142854,0.07,0.6786493994893154,0.5842495354147157,0.6053240557782797,0.1634091597010227,2
0.15714285714285714,0.8428571428571429,0.9999999999999999,0.6777683432458859,0.8121912141043023,0.37192305712079343,0.1739011337025369,7
0.21428571428571427,0.5,0.38,0.30393910585985195,0.029535456935502608,0.45156030431851557,0.17302332533841164,3
0.17857142857142858,0.8928571428571428,0.96,0.8861465762812675,0.7982006210466209,0.31881365028922604,0.19610003569960538,7
0.19999999999999998,0.15714285714285714,0.135,0.5772001956783228,0.9185520915613672,0.3514376732299185,0.616147490695173,4
0.6285714285714286,0.5214285714285715,0.2,0.5818784943877485,0.7574806885359261,0.4384711336474082,0.2577941007489492,1
0.22857142857142856,0.37142857142857144,0.08499999999999999,0.5699975300057737,0.8544194094478632,0.5076970079641294,0.08700921226384957,14
0.014285714285714285,0.32857142857142857,0.060000000000000005,0.48927508648025364,0.3697428365520471,0.3629290146212423,0.06532181312713335,13
0.7142857142857143,0.29285714285714287,0.065,0.44075373881637225,0.720683367702245,0.45517622909506295,0.17512773999263803,6
0.22142857142857142,0.5,0.065,0.1905954810687498,0.0835916986568428,0.3607051207800692,0.24632610875144828,9
0.7928571428571428,0.2571428571428572,0.065,0.42518469666953973,0.7449962967909366,0.40443374947873034,0.2178344312598139,6
0.6785714285714286,0.06428571428571428,0.225,0.5109822065397996,0.8172376135266423,0.47519912752909144,0.12925462415979355,21
0.2857142857142857,0.0,0.135,0.4948213265871143,0.9617511678171973,0.38511461151689397,0.44275131057439243,4
0.049999999999999996,0.8642857142857143,0.9900000000000001,0.22772980494596579,0.790236671095035,0.3355014373165768,0.19024836967022973,7
0.09285714285714286,0.8285714285714285,0.955,0.3839714465047911,0.9244400833473319,0.4569947036827928,0.3587323063006887,0
0.4857142857142857,0.45714285714285713,0.23500000000000001,0.48290777724328793,0.9155643572900976,0.5145345173074325,0.11716303114194433,17
0.45714285714285713,0.2857142857142857,0.19,0.48218691293977467,0.8080303071929456,0.3157105755038694,0.6813088209934811,20
0.7857142857142857,0.16428571428571426,0.20500000000000002,0.4437720495312062,0.8607320258530993,0.46562767653875836,0.11107275686421066,21
0.65,0.11428571428571428,0.10500000000000001,0.5023872701938323,0.5027666023678692,0.5841934182892932,0.6157256091162541,5
0.10714285714285714,0.9142857142857143,0.97,0.4353304468397571,0.902321828637797,0.3607938139347844,0.3495695290605886,0
0.2642857142857143,0.85,0.95,0.2835342192754654,0.8074598400262003,0.4206895130540824,0.16619848933496845,7
0.2785714285714286,0.07857142857142857,0.11000000000000001,0.7665111823887885,0.4512165796222102,0.22241635796979797,0.255879100256875,12
0.049999999999999996,0.07142857142857142,0.135,0.4651229060403561,0.9523446116909349,0.41638250971953206,0.5551276516289047,4
0.19999999999999998,0.5285714285714286,0.055,0.4556864381907427,0.5366470112313576,0.3961583982363146,0.11777284442491777,10
0.15,0.24285714285714288,0.07500000000000001,0.5543446610230468,0.7915895007438154,0.5536302436496834,0.09488454118096896,14
0.5928571428571429,0.07142857142857142,0.22,0.5768002636075723,0.8997964255887061,0.4561588596490438,0.010211194597414458,15
0.22142857142857142,0.05714285714285715,0.14,0.598965778309529,0.9443505983604543,0.44130047540564765,0.4598860854941831,4
0.14285714285714285,0.12857142857142856,0.03,0.6607321293177685,0.8849628482416727,0.451447973527619,0.32201819053468983,16
0.8428571428571429,0.05,0.21000000000000002,0.5493012295634693,0.9089072928209214,0.38971313310114275,0.030868636865824486,15
0.2642857142857143,0.13571428571428573,0.04,0.2960745503662964,0.8918253026109857,0.6764608181704133,0.31510795952426246,16
0.049999999999999996,0.4928571428571429,0.060000000000000005,0.39159048737542623,0.5634445902806786,0.3363224830622974,0.2745759489521023,18
0.18571428571428572,0.8642857142857143,0.95,0.36120599725462477,0.9184372294536614,0.3691589016673613,0.35240063869298444,0
0.22142857142857142,0.5071428571428571,0.385,0.3443108440332513,0.04173783157729105,0.6367515070143082,0.21152069822471153,3
0.3142857142857143,0.5071428571428571,0.08499999999999999,0.5290964378530064,0.6269971965062917,0.6641258487071204,0.17454174564379027,2
0.7785714285714286,0.17142857142857143,0.11500000000000002,0.4142774874360997,0.5395342393645156,0.5007413266132523,0.6247860150797816,5
0.08571428571428572,0.4142857142857143,0.060000000000000005,0.2735523086968932,0.05954775028935011,0.3440551554013265,0.4243519322546156,9
0.09999999999999999,0.11428571428571428,0.15000000000000002,0.5939583025610842,0.9058434837999254,0.4068608870553727,0.6252694084972198,4
0.40714285714285714,0.37857142857142856,0.36,0.2840996018501336,0.03862837474292907,0.6958023282051784,0.218697809183718,3
0.15714285714285714,0.2642857142857143,0.08499999999999999,0.4796816005953636,0.49811955425386345,0.6815980922706075,0.1010350405615514,13
0.07857142857142857,0.2785714285714286,0.060000000000000005,0.5025781707587011,0.4820791133637252,0.7015895861366435,0.053001806752797906,13
0.15714285714285714,0.9142857142857143,0.9800000000000001,0.4302542395995427,0.7682874248706937,0.38850890798901927,0.16863392190757104,7
0.3,0.40714285714285714,0.35,0.2683930158011193,0.05403179703207209,0.5451996458346275,0.2210278231768119,3
0.0,0.12857142857142856,0.049999999999999996,0.39429092154057355,0.922913368806336,0.636665830963631,0.32170571437775675,16
0.06428571428571428,0.36428571428571427,0.060000000000000005,0.4967431297200273,0.6125364711419409,0.4287776758591052,0.09389930054291944,10
0.41428571428571426,0.4714285714285714,0.049999999999999996,0.5452037964362638,0.622025220657409,0.5309971524210988,0.1928550150100543,2
0.7785714285714286,0.5285714285714286,0.2,0.5406585681480212,0.763192385519709,0.46425583256581127,0.31741407223243534,1
0.24285714285714285,0.07142857142857142,0.14500000000000002,0.5231760368284077,0.8964307817323713,0.33785630295822344,0.7345097266639052,4
0.20714285714285713,0.04285714285714286,0.0,0.4105534565426193,0.906250095990226,0.6430510927249462,0.30216524447287624,16
0.5071428571428571,0.29285714285714287,0.17500000000000002,0.3286823149191739,0.7916389403588753,0.5803665189244371,0.6167990544295193,20
0.04285714285714286,0.30714285714285716,0.095,0.5684565205368005,0.8206998370771238,0.5110126112217979,0.10108975984335038,14
0.0,0.15000000000000002,0.13,0.466144466316178,0.9421258974715168,0.3177408134408831,0.62021406678683,4
0.2785714285714286,0.9571428571428571,0.9800000000000001,0.9285837303879738,0.7787381564244039,0.31650410387981054,0.1737200903136133,7
0.2857142857142857,0.35714285714285715,0.065,0.6185657496500396,0.3070792010182935,0.5615943521750721,0.09918778874961583,13
0.19285714285714284,0.13571428571428573,0.12,0.5104347950774775,0.9648942099642346,0.4101274540136116,0.6133954403424859,4
0.2642857142857143,0.4928571428571429,0.049999999999999996,0.46192281848110484,0.04611705883042094,0.3230663697000671,0.15222462011163473,9
0.12857142857142856,0.17857142857142855,0.12,0.5146963578982713,0.9169125690823516,0.45336127189608244,0.7341131455785758,4
0.22857142857142856,0.2714285714285714,0.08499999999999999,0.6649564379988522,0.4647662897147491,0.2746351766815005,0.18427979372855885,13
0.6642857142857143,0.5428571428571428,0.225,0.5421133005531173,0.7269428601478599,0.39365376878167735,0.2942125843127725,1
0.09285714285714286,0.12857142857142856,0.0049999999999999975,0.4343150645014532,0.8866181890873541,0.6003705477450565,0.29595912103010646,16
0.6785714285714286,0.07857142857142857,0.25,0.4718428277326422,0.8549582478151367,0.48334869550044535,0.0710513487932924,21
0.7071428571428571,0.07142857142857142,0.11000000000000001,0.5227212892638351,0.50176991354251,0.46597934667704743,0.5223836989790973,5
0.37857142857142856,0.44285714285714284,0.060000000000000005,0.6585727900827286,0.6387369707580345,0.5897387667131453,0.14776743931626668,2
0.7142857142857143,0.08571428571428572,0.215,0.5997803564445298,0.9336782619636173,0.4452406907350551,0.022155383429906667,15
0.5785714285714285,0.17857142857142855,0.13,0.45409783650807467,0.43946868098118275,0.5478456991057372,0.4125758393321584,5
0.6071428571428571,0.11428571428571428,0.21000000000000002,0.6039525325726084,0.8906463092011911,0.4170881578062189,0.015590193085924228,15
0.25,0.95,0.975,0.355049783522824,0.8929666072690579,0.3369268794017388,0.29951060026565685,0
0.7285714285714285,0.48571428571428577,0.23500000000000001,0.5476796317259881,0.8061011388543438,0.44341967817825656,0.2511936635815961,1
0.4714285714285714,0.34285714285714286,0.07,0.4094083271863991,0.5348665161947976,0.39326046584233143,0.16224758677937073,11
0.7857142857142857,0.07142857142857142,0.215,0.5667899049610267,0.9169756365020048,0.4210999051406691,0.026019782891235924,15
0.25,0.47857142857142854,0.07999999999999999,0.7234046379915552,0.583542798019226,0.6588559083388683,0.16712825130976877,2
0.2357142857142857,0.9857142857142857,0.995,0.35311326008360944,0.9063783821890026,0.3591852110385102,0.36728664344205103,0
0.24285714285714285,0.5357142857142857,0.07,0.6504397855568675,0.5691737681248146,0.4690990510692896,0.18376433914433565,2
0.06428571428571428,0.32857142857142857,0.07,0.5227820651904543,0.40897667250123937,0.3088730619617205,0.10025900617012871,13
0.6857142857142857,0.09285714285714285,0.225,0.47361422979447576,0.8170949145378332,0.5286641500144649,0.07610412465275536,21
0.7999999999999999,0.5857142857142857,0.215,0.5271603233111891,0.7364930225231543,0.4191628153338546,0.28436183698987627,1
0.5785714285714285,0.007142857142857145,0.25,0.4609329768785433,0.8353574108413062,0.40517158700656475,0.11267781469946432,21
0.17142857142857143,0.2357142857142857,0.08499999999999999,0.44915843256359844,0.5162067912405556,0.7305919839787169,0.052513716536287655,13
0.5142857142857142,0.2857142857142857,0.15000000000000002,0.4764472597728798,0.8012445557483897,0.35048762027706004,0.6290344214400045,20
0.2642857142857143,0.03571428571428571,0.135,0.5778368099012676,0.9437799766001138,0.41371579050653806,0.7276884413420701,4
0.08571428571428572,0.18571428571428572,0.10500000000000001,0.7736654125146951,0.4394964452908021,0.2940006081633262,0.2870453616677532,12
0.04285714285714286,0.8428571428571429,0.9900000000000001,0.11280177763325638,0.7858219320013498,0.4083079317360766,0.16685268344214377,7
0.20714285714285713,0.12142857142857143,0.17500000000000002,0.4246887976709065,0.880417956625327,0.4106085739484975,0.31388800276433654,19
0.22857142857142856,0.5285714285714286,0.049999999999999996,0.43281219325140463,0.0755223357081021,0.3423531025244877,0.22013687146758953,9
0.2785714285714286,0.9999999999999999,0.9800000000000001,0.800738514065547,0.7737384870872696,0.3531459736784093,0.18649272760812835,7
0.42857142857142855,0.2285714285714286,0.17,0.509769520733804,0.801184058549344,0.3932503671514386,0.5064232011098321,8
0.47857142857142854,0.37857142857142856,0.17,0.4722276429383524,0.7732065538616821,0.30306954190014124,0.718028695923352,20
0.7142857142857143,0.33571428571428574,0.07,0.4199165704947281,0.7954219048996574,0.684066074664895,0.26290976357221596,6
0.24285714285714285,0.2142857142857143,0.07999999999999999,0.5629749628331671,0.7980893239255535,0.4944730490526643,0.13597090495659891,14
0.20714285714285713,0.5071428571428571,0.049999999999999996,0.5657432323591566,0.5825405825603505,0.5475381176268097,0.17731341773594145,2
0.11428571428571428,0.5,0.07999999999999999,0.27779925336399824,0.10901381182149106,0.33815825720610093,0.23972427043437777,9
0.4928571428571428,0.35714285714285715,0.165,0.3983711798293118,0.7976578446846158,0.3415144311123298,0.9021019169053583,20
0.22142857142857142,0.9928571428571428,0.985,0.06299542269593478,0.773344745601307,0.36791971976362625,0.172104967349199,7
0.20714285714285713,0.9642857142857143,0.95,0.4251142693296174,0.8946512118072187,0.3196983752651067,0.346452493584646,0
0.10714285714285714,0.04285714285714286,0.165,0.41040120754224974,0.9148441024640079,0.4861165255660782,0.32003224413148884,19
0.14285714285714285,0.4928571428571429,0.055,0.7810044232309521,0.34233627261256605,0.1951278150272705,0.5015593093623999,18
0.4857142857142857,0.25,0.07,0.496937032883047,0.6059184458141236,0.4899701753115322,0.31227926685715657,11
0.5428571428571428,0.30714285714285716,0.065,0.3004308164068059,0.6459274192991032,0.353204663435555,0.22591757839389515,11
0.07857142857142857,0.9857142857142857,0.96,0.4062837344253407,0.9222781889940637,0.3687156178437747,0.3660503164511267,0
0.17142857142857143,0.48571428571428577,0.07500000000000001,0.31023654816153845,0.2105040803915919,0.17167726822171037,0.5609393898877365,18
0.07142857142857142,0.028571428571428567,0.11500000000000002,0.5792539309194541,0.9303251669069195,0.43204611939042914,0.4661753066766604,4
0.16428571428571428,0.35714285714285715,0.055,0.34966464038211853,0.6465878061512476,0.24986811005189247,0.5925371571369846,18
0.46428571428571425,0.40714285714285714,0.23,0.6515604427625437,0.8937338016109215,0.46760719770491166,0.6711482001366711,17
0.4857142857142857,0.33571428571428574,0.22,0.4476332656449412,0.9101095374574304,0.47780375809695186,0.15453975503060235,17
0.2642857142857143,0.35714285714285715,0.385,0.30503010494820426,0.04374216017158325,0.7649863927472647,0.2088032784123806,3
0.11428571428571428,0.17142857142857143,0.04,0.6741432342454791,0.9264504293077145,0.41866468851800476,0.3496175369502661,16
0.6,0.32142857142857145,0.195,0.47805830633583835,0.7832709742226414,0.37798820758052,0.5833747745768203,20
0.15714285714285714,0.08571428571428572,0.0,0.43891798376479363,0.8919786321554348,0.5350901231634337,0.29646149934325444,16
0.2714285714285714,0.39285714285714285,0.07500000000000001,0.603232871718698,0.5409661147602326,0.6199463434274093,0.0950557312307302,10
0.02857142857142857,0.25,0.10500000000000001,0.5382213009216433,0.4001451882140402,0.5000187033702146,0.2713318615476016,12
0.6571428571428571,0.5714285714285714,0.23,0.5852401110531414,0.7794848998420996,0.34772856782099426,0.3181222222140802,1
0.75,0.5928571428571429,0.24500000000000002,0.48671195891332486,0.8195054583960784,0.39122248943235083,0.3373130779459919,1
0.6428571428571428,0.25,0.17,0.48496706516760124,0.7885840954329024,0.48547236195725585,0.6168399066785029,8
0.22857142857142856,0.95,0.96,0.0203705738660378,0.775393018445885,0.3738484458327147,0.17642387332309128,7
0.5,0.32142857142857145,0.24000000000000002,0.8217092038867662,0.8887836418934938,0.5332623583959128,0.5463183875538168,17
0.02142857142857143,0.9714285714285714,0.96,0.37749820386043476,0.8966885075731552,0.4102507383493206,0.3419082210539686,0
0.19999999999999998,0.9999999999999999,0.985,0.29790961502690105,0.8007482016844929,0.46336144106913824,0.16704208487964228,7
0.5785714285714285,0.09285714285714285,0.225,0.5159806397733814,0.8628710888908595,0.4548805319051188,0.13816989387383555,21
0.8428571428571429,0.32142857142857145,0.07,0.4054645499535553,0.7941333772024765,0.444153904232091,0.16579210642016246,6
0.17142857142857143,0.5357142857142857,0.08499999999999999,0.226286163273011,0.0572081993101711,0.33143537931021383,0.27466864701165816,9
0.7214285714285714,0.05714285714285715,0.24500000000000002,0.47642526568403576,0.8008711052259772,0.5169604115591542,0.12933652312210053,21
0.014285714285714285,0.44285714285714284,0.065,0.7372684924820299,0.3880184939624679,0.3758611580980281,0.3905334591661442,18
0.09999999999999999,0.44285714285714284,0.1,0.47235343154251763,0.5435470600794684,0.5810580066366446,0.10429071645911793,10
0.7571428571428571,0.07857142857142857,0.24500000000000002,0.5777506192079986,0.9033171163201505,0.4791536610784808,0.015764941365817103,15
0.7642857142857142,0.4714285714285714,0.25,0.590950123893336,0.8131537351783247,0.40173813100912226,0.34819924741189007,1
0.014285714285714285,0.5214285714285715,0.09,0.35847666767340414,0.6086445048157856,0.5933999363868006,0.09010117549917084,10
0.22857142857142856,0.9714285714285714,0.9900000000000001,0.3567805050282312,0.9167211459259728,0.36026027016491624,0.3188562251693341,0
0.24285714285714285,0.39285714285714285,0.09,0.32425035006219094,0.1247998355238023,0.3350527651296168,0.2864474352242452,9
0.08571428571428572,0.2285714285714286,0.125,0.6390884603781294,0.386643676437499,0.16199984007186963,0.2513522839021451,12
0.5785714285714285,0.3142857142857143,0.07500000000000001,0.2644541875180373,0.5406886269576797,0.3124167779414736,0.3014813734179926,11
0.11428571428571428,0.02142857142857143,0.019999999999999997,0.45272260810428344,0.8985190532486675,0.6370485134666042,0.32686831557277657,16
0.10714285714285714,0.15714285714285714,0.11500000000000002,0.7167415243429344,0.3716707855263759,0.15594377342643428,0.25329063301939414,12
0.2785714285714286,0.17142857142857143,0.12,0.5074176057458213,0.9358555522055079,0.41038437081847046,0.6452831071936508,4
0.5857142857142857,0.2714285714285714,0.165,0.41493751440664783,0.7835846060077102,0.24895051200054907,0.797832375420195,20
0.12857142857142856,0.05,0.015,0.1080426013142165,0.9047331459307149,0.42008687307632353,0.35597276278047724,16
0.6071428571428571,0.2142857142857143,0.135,0.4999626420577402,0.46684813562118954,0.5208526728027807,0.40529104520068926,5
0.8071428571428572,0.2285714285714286,0.07500000000000001,0.4650620365694902,0.7557049143793975,0.6047409311031196,0.27584769803592074,6
0.04285714285714286,0.4142857142857143,0.09,0.493277402325326,0.41622157999054377,0.3735176029030941,0.503140474108272,18
0.3142857142857143,0.4142857142857143,0.049999999999999996,0.5049568775649891,0.5861499410607603,0.5962636791338665,0.154944058219386,2
0.7071428571428571,0.007142857142857145,0.20500000000000002,0.5678387313761347,0.9328031735432418,0.4496849324142942,0.031005489437662792,15
0.049999999999999996,0.39285714285714285,0.1,0.5580988166073022,0.7990672047191307,0.44988058292576183,0.12828874616713004,14
0.8285714285714285,0.12857142857142856,0.1,0.41855873759052586,0.44332387386637273,0.5232956128136694,0.42777504849093595,5
0.6785714285714286,0.33571428571428574,0.155,0.499385508202293,0.8116219545177142,0.3170296479151897,0.9566795815764327,20
0.6285714285714286,0.08571428571428572,0.23500000000000001,0.6048377056237281,0.8923208079852143,0.488653925768749,0.018038355919669194,15
0.22857142857142856,0.35714285714285715,0.23500000000000001,0.825350714120459,0.9068416387559375,0.5385419960764937,0.5007105472848288,17
0.24285714285714285,0.45,0.23,0.5314711744807761,0.9322785692208024,0.4948939819530642,0.07186021692489357,17
0.014285714285714285,0.3,0.049999999999999996,0.6038173777790088,0.8367655369272469,0.45047448588279704,0.13678618074211962,14
0.2357142857142857,0.8214285714285714,0.9999999999999999,0.754549354457531,0.7933349876232537,0.31819163030501363,0.17740889523369008,7
0.22142857142857142,0.10714285714285714,0.125,0.6700707966574864,0.46366699181168824,0.42031123809518633,0.25710863400811745,12
0.2857142857142857,0.32857142857142857,0.060000000000000005,0.5691618983894154,0.8382900787573546,0.5218777381373827,0.10659712589614963,14
0.17857142857142858,0.45,0.36,0.3233225231301532,0.009795006310996501,0.6526396995775159,0.23504317976750666,3
0.6571428571428571,0.2785714285714286,0.055,0.28843305916340556,0.600813493338454,0.40094646241088283,0.2674401671649744,11
0.18571428571428572,0.2142857142857143,0.13,0.7064749657953776,0.4525394945352956,0.2853355654555647,0.27926259123439817,12
0.07857142857142857,0.03571428571428571,0.2,0.3961219198959034,0.8655198550619407,0.44993639647347594,0.3187480749589474,19
0.02142857142857143,0.028571428571428567,0.15000000000000002,0.5191058511890282,0.9984230329733206,0.43758204886988317,0.7378586481046434,4
0.15,0.11428571428571428,0.125,0.5415384900957233,0.43335971159372677,0.2953430894514836,0.2890439554421211,12
0.5428571428571428,0.24285714285714288,0.095,0.44273029546287046,0.48272659894283587,0.542909445218847,0.15772259662811433,11
0.02142857142857143,0.12857142857142856,0.125,0.5990205470312279,0.9495461067470876,0.4002985159529432,0.7003476562944917,4
0.2857142857142857,0.2857142857142857,0.065,0.620122674840442,0.47757100615573933,0.27316347886596204,0.03795875271062073,13
0.7142857142857143,0.5071428571428571,0.2,0.48038572908708876,0.7195007248335384,0.3243194332993251,0.2962858692879968,1
0.20714285714285713,0.08571428571428572,0.12,0.584745497570536,0.9496911286067522,0.38174365254122566,0.6861629852104737,4
0.5499999999999999,0.2357142857142857,0.155,0.37416486768681867,0.769106296176129,0.3808790149995738,0.7339860805659106,20
0.19999999999999998,0.5,0.07999999999999999,0.4576356758999751,0.42321228788979826,0.3892105962530106,0.3376063675538054,18
0.8142857142857143,0.15714285714285714,0.11500000000000002,0.46395773726832346,0.5093914042621713,0.5688736433992372,0.6201064162167991,5
0.2642857142857143,0.5214285714285715,0.37,0.31928354540096926,0.006452691269859923,0.6658458281676849,0.24558229192502556,3
0.16428571428571428,0.014285714285714284,0.14500000000000002,0.495837220836265,0.9013207046680396,0.3650330256584119,0.4089428903217723,4
0.24285714285714285,0.36428571428571427,0.060000000000000005,0.7055133384001727,0.2468342911358803,0.16226980860038143,0.42886483527892005,18
0.40714285714285714,0.42142857142857143,0.25,0.512432806929092,0.91805565337522,0.47882521662293787,0.15149845187661465,17
0.7928571428571428,0.07142857142857142,0.24500000000000002,0.5417578476238772,0.9175109688032177,0.4182264888747341,0.006118114741598665,15
0.06428571428571428,0.2142857142857143,0.07500000000000001,0.5334133917803793,0.7782972740426335,0.530152036402558,0.07250795481598242,14
0.6571428571428571,0.2142857142857143,0.17500000000000002,0.3831768653176626,0.7707277371549219,0.4436216054977844,0.6460395353740003,20
0.6142857142857142,0.15000000000000002,0.11000000000000001,0.5252747410270895,0.450601279846211,0.400666419140451,0.6185045329310181,5
0.37142857142857144,0.4714285714285714,0.055,0.5428169725144855,0.6331534292976875,0.5553571098395516,0.18485306338779328,2
0.20714285714285713,0.11428571428571428,0.2,0.41848541410924855,0.9200884588097615,0.5045625800855207,0.30504683862951937,19
0.09999999999999999,0.9571428571428571,0.96,0.370135941659969,0.9166697354467566,0.3968340461912012,0.36425638399341453,0
0.7642857142857142,0.0,0.23500000000000001,0.5118473215236465,0.883350980748353,0.5251159757934583,0.13317198449237716,21
0.19285714285714284,0.40714285714285714,0.36,0.2689166311565939,0.005103636154960761,0.4776829848265951,0.1790863457084909,3
0.8214285714285714,0.04285714285714286,0.20500000000000002,0.4473553270366182,0.8764963924511782,0.48495345987401617,0.0717526942484157,21
0.6785714285714286,0.5928571428571429,0.23500000000000001,0.5502893997082491,0.7540384864311044,0.4246603026685867,0.26715227672835923,1
0.6214285714285714,0.16428571428571426,0.125,0.4813759658136616,0.6345839547704653,0.471503075398948,0.5337106127054364,5
0.7214285714285714,0.2,0.14,0.5207155089355636,0.557062943226626,0.5293530207570958,0.4403343679300393,5
0.15,0.4142857142857143,0.060000000000000005,0.19937054862645137,0.05783592946127983,0.3849286757351901,0.3162620288182934,9
0.15714285714285714,0.35714285714285715,0.095,0.5664973880844455,0.5020859307359187,0.8018282853000003,0.15877156039068407,13
0.85,0.028571428571428567,0.225,0.5142015914736918,0.8125942258389434,0.4271212756339634,0.07345178206219984,21
0.39999999999999997,0.5285714285714286,0.049999999999999996,0.5927929091106922,0.5708397474599962,0.6142413614145312,0.1852296060192235,2
0.6714285714285714,0.6142857142857143,0.23,0.583511205626069,0.728066556537122,0.3286517746471279,0.32068978629633815,1
0.8642857142857142,0.2857142857142857,0.08499999999999999,0.39121451095324433,0.7821097698103202,0.45705729323468924,0.1576931639650001,6
0.19285714285714284,0.42142857142857143,0.049999999999999996,0.3252565162835789,0.12331080180066883,0.31260795621553483,0.42371012157190696,9
0.5285714285714286,0.37857142857142856,0.065,0.3217120774311595,0.49099844764894063,0.5011479582445666,0.31870631113590453,11
